[ 2016-09-16T08:05:29+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-09-16T08:06:58+08:00 ] / | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003361s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.003400s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000116s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000055s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000029s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000077s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000386s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.000034s ]
[ 2016-09-16T08:06:58+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.000056s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ route_check ] --START--
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Run CheckRoute Behavior [ RunTime:0.000064s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000186s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ app_begin ] --START--
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000063s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000091s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | SQL: SHOW COLUMNS FROM `march_article` [ RunTime:0.022982s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | SQL: SELECT march_user.user_name,march_article.article_title,march_article.article_id,march_article.article_time,march_article.article_tags,march_article.article_num,march_sort.sort_name,march_user_info.avator,march_user_info.blog,march_article.article_content FROM `march_article` LEFT JOIN march_user ON march_user.user_phone = march_article.user_phone LEFT JOIN march_user_info ON march_user_info.user_phone = march_article.user_phone LEFT JOIN march_sort ON march_article.article_sort=march_sort.idmarch_sort WHERE march_article.article_id=357  [ RunTime:0.023002s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | SQL: update march_article set article_num = article_num+1 where article_id ='357' [ RunTime:0.035125s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ view_template ] --START--
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Run LocationTemplate Behavior [ RunTime:0.000094s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000121s ]
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | INFO: Tag[ view_parse ] --START--
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-16T08:07:03+08:00 ] /index.php/Knowledge/show?id=357 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
